id_cliente,Recency,Frequency,Monetary,Age,R_decil,F_decil,M_decil,A_decil,R_range,F_range,M_range,A_range,Segmento,cpf,cnpj,nome,email,telefone
3609.0,1174.0,1.0,330.0,1174.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,84263237234,,Luiz Henrique Silveira,portoenrico@example.org,(061) 8970-1365
3611.0,1174.0,1.0,290.0,1174.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,24281620206,,Davi Lucas Camargo,laura91@example.net,84 1988-0884
3614.0,1172.0,2.0,645.0,1172.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,99316544220,,José da Mata,fariasliam@example.com,(021) 0144 8563
3617.0,1171.0,1.0,325.0,1171.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,95824340234,,Francisco Ramos,icarvalho@example.org,(021) 6985 2591
3618.0,1171.0,1.0,650.0,1171.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,65940652204,,Sra. Letícia Gonçalves,maysamoraes@example.net,(021) 1357 9949
3619.0,1129.0,2.0,670.0,1132.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,02663283266,,Luiz Henrique Alves,andradejosue@example.net,11 0088-7017
3624.0,1170.0,1.0,330.0,1170.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,34409645234,,Maria Cecília Costela,mathiascirino@example.org,11 6772-3200
3625.0,337.0,3.0,915.0,1170.0,9,2,9,6,201.0-363.0,2.0-23.0,750.0-1155.0,1069.0-1179.4,Fiéis Alto Valor,00521066247,,Pedro Henrique da Cunha,saaugusto@example.org,+55 (084) 5864-5861
3627.0,1107.0,3.0,995.0,1169.0,5,2,9,6,995.0-1111.0,2.0-23.0,750.0-1155.0,1069.0-1179.4,Inativos,79501460282,,Dra. Hellena Casa Grande,liviagomes@example.org,84 8094 3826
3630.0,922.0,3.0,910.0,1108.0,6,2,9,6,812.0-995.0,2.0-23.0,750.0-1155.0,1069.0-1179.4,Inativos,65683064287,,Sra. Juliana Porto,fonsecalunna@example.net,+55 84 8151-6332
3631.0,812.0,4.0,1980.0,1169.0,7,2,10,6,572.6-812.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,01220688231,,Ana Clara Novaes,marina46@example.org,0500 731 0268
3632.0,1169.0,1.0,200.0,1169.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,12276081287,,Hellena Pereira,marcelo20@example.net,0300-004-6392
3638.0,1168.0,1.0,550.0,1168.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,03507835274,,Elisa Costa,jose-miguel78@example.org,+55 31 7230 1196
3639.0,1168.0,1.0,100.0,1168.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,02239221291,,Sr. Otávio Jesus,abreusamuel@example.org,+55 (084) 8729 7278
3641.0,1167.0,1.0,245.0,1167.0,4,1,3,6,1111.0-1248.0,1.0-2.0,230.0-270.0,1069.0-1179.4,Inativos,19254393215,,Olivia Pires,domcunha@example.com,(051) 5915-5519
3642.0,1164.0,3.0,3295.0,1167.0,4,2,10,6,1111.0-1248.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,87168421204,,Dr. Benício Costa,qandrade@example.com,(011) 6381 2874
3644.0,1167.0,1.0,525.0,1167.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,45602719253,,Bruno Campos,lais50@example.net,+55 31 2378-5160
3645.0,168.0,6.0,1705.0,1167.0,10,2,10,6,0.0-201.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Campeões,02663656208,,Isabella Teixeira,gustavo-henriquesilveira@example.com,21 5058-5372
3646.0,1165.0,1.0,650.0,1165.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,00611330270,,André Rios,siqueiraluana@example.org,(031) 3024-3101
3647.0,496.0,1.0,150.0,496.0,8,1,1,3,363.0-572.6,1.0-2.0,0.0-180.0,450.4-705.0,Sumidos,49342738249,,Beatriz Moura,elisa74@example.com,(041) 3783 8057
3648.0,672.0,2.0,650.0,1165.0,7,1,8,6,572.6-812.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Sumidos,33771766249,,Liam Sampaio,zpastor@example.com,61 8353-1941
3649.0,995.0,3.0,1155.0,1165.0,6,2,9,6,812.0-995.0,2.0-23.0,750.0-1155.0,1069.0-1179.4,Inativos,01545651213,,Francisco Vasconcelos,ppimenta@example.com,71 3773 1572
3650.0,1164.0,1.0,235.0,1164.0,4,1,3,6,1111.0-1248.0,1.0-2.0,230.0-270.0,1069.0-1179.4,Inativos,66340799272,,Lorenzo Gonçalves,cavalcantelucca@example.net,0300 010 9535
3651.0,1165.0,1.0,300.0,1165.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,05475029660,,Isabela da Rosa,hda-cunha@example.com,(051) 5270 2085
3652.0,414.0,2.0,1080.0,1165.0,8,1,9,6,363.0-572.6,1.0-2.0,750.0-1155.0,1069.0-1179.4,Sumidos,28430816291,,João Pedro Alves,ramosluigi@example.com,+55 (061) 8151 1219
3654.0,1165.0,1.0,280.0,1165.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,01445356295,,Ana Clara Pacheco,nsales@example.net,(021) 7087 7017
3655.0,884.0,2.0,1020.0,1165.0,6,1,9,6,812.0-995.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,00496684205,,Davi Lucas Ferreira,alveslaura@example.net,+55 51 7275 2529
3658.0,1163.0,1.0,205.0,1163.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,47379804200,,Caleb Pastor,mendoncaisabel@example.org,+55 11 8278-0453
3661.0,1163.0,1.0,230.0,1163.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,01764925262,,Emanuel Marques,rbrito@example.org,(051) 2455-7897
3667.0,1162.0,1.0,400.0,1162.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,01833323262,,Maria Flor Martins,jbarbosa@example.com,(084) 5431-6322
3669.0,961.0,2.0,1645.0,1162.0,6,1,10,6,812.0-995.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Inativos,60033762287,,Kevin Lima,gsa@example.com,(084) 6752 2152
3670.0,1162.0,1.0,650.0,1162.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,97517216287,,Luiz Fernando da Mata,da-rochaana-liz@example.net,(061) 5845-3689
3672.0,1024.0,4.0,2364.8,1158.0,5,2,10,6,995.0-1111.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,00097958204,,Samuel Duarte,zandrade@example.com,0900-069-9499
3674.0,63.0,2.0,510.0,1160.0,10,1,7,6,0.0-201.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Recentes Alto Valor,06950367694,,Dra. Giovanna Rezende,moreirajuan@example.org,+55 (071) 0602-6900
3675.0,1160.0,1.0,620.0,1160.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,47569972287,,Luiza Pinto,fogacadavi-miguel@example.org,+55 (071) 1792 4924
3676.0,860.0,2.0,530.0,1160.0,6,1,7,6,812.0-995.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,23115920253,,Vitória da Rocha,ipeixoto@example.com,31 7147 7396
3677.0,1160.0,1.0,185.0,1160.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,28404700206,,Sr. Augusto Cunha,alana53@example.net,+55 (071) 9295-1985
3680.0,1158.0,1.0,470.0,1158.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,38081316833,,Luan Camargo,luisa92@example.org,+55 (031) 7995 7669
3684.0,1156.0,1.0,600.0,1156.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,02511692279,,Rafael Aragão,liam94@example.com,(021) 8993 7411
3685.0,774.0,1.0,200.0,774.0,7,1,2,4,572.6-812.0,1.0-2.0,180.0-230.0,705.0-938.0,Inativos,37504622400,,Eduarda Pacheco,yda-conceicao@example.net,(041) 8689 3756
3688.0,785.0,2.0,1050.0,1157.0,7,1,9,6,572.6-812.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,22973788234,,Henrique da Conceição,rochaigor@example.net,84 8447-9326
3689.0,1157.0,1.0,180.0,1157.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,14176238291,,Gabriela Ribeiro,mateussantos@example.com,0500 684 5992
3690.0,940.0,2.0,780.0,1153.0,6,1,9,6,812.0-995.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,29691882876,,Eloah Peixoto,ucardoso@example.net,(084) 6973-8453
3692.0,1156.0,1.0,300.0,1156.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,31023355272,,Olivia Cardoso,meloheloisa@example.org,(031) 8864 8986
3694.0,1156.0,1.0,120.0,1156.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,70674130286,,Arthur Miguel Caldeira,gael-henrique59@example.org,31 6514 0966
3695.0,115.0,4.0,1845.0,1156.0,10,2,10,6,0.0-201.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Campeões,68402562272,,Lucas Rios,franciscocirino@example.net,41 5867 7851
3696.0,1156.0,1.0,270.0,1156.0,4,1,3,6,1111.0-1248.0,1.0-2.0,230.0-270.0,1069.0-1179.4,Inativos,00881370827,,Gustavo Caldeira,daraujo@example.com,(084) 2328 3874
3698.0,1154.0,1.0,590.0,1154.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,00506450210,,Luiza Siqueira,giovanna14@example.org,+55 (021) 8164-9518
3699.0,1154.0,1.0,2800.0,1154.0,4,1,10,6,1111.0-1248.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Inativos,58355243234,,Maria Alice Pires,caualima@example.org,41 1377-0091
3700.0,1142.0,1.0,885.0,1142.0,4,1,9,6,1111.0-1248.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,88897630278,,Miguel Carvalho,maya89@example.com,(031) 8427-1998
3701.0,1155.0,1.0,438.0,1155.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,43924123268,,André Moraes,rochabento@example.org,+55 11 2385 5113
3702.0,1155.0,1.0,150.0,1155.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,27454584268,,Ravi Lucca Garcia,lavinia52@example.org,(021) 7972-6694
3703.0,1135.0,2.0,290.0,1153.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,05166161297,,Emanuel Nunes,manuellasiqueira@example.net,+55 (051) 0493-7002
3705.0,1154.0,1.0,230.0,1154.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,47308702200,,Ana Luiza Silva,isaque29@example.com,+55 41 3031 0182
3706.0,1132.0,1.0,300.0,1132.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,19355920253,,Miguel da Mata,guerrajoao-pedro@example.com,+55 84 8554-2463
3708.0,1041.0,2.0,930.0,1154.0,5,1,9,6,995.0-1111.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,69351350282,,Dr. Isaac Vieira,sampaiomaria-eduarda@example.net,(071) 7031-6682
3710.0,1153.0,1.0,230.0,1153.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,84329009234,,Luna Dias,mendoncalucas-gabriel@example.net,41 9542-5358
3712.0,1153.0,1.0,1000.0,1153.0,4,1,9,6,1111.0-1248.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,03383424278,,Pedro Lucas Nascimento,ndas-neves@example.org,+55 31 4691-5025
3713.0,1151.0,1.0,70.0,1151.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,34369600200,,Ana Clara Novais,miguel52@example.com,0800-537-4796
3714.0,1151.0,1.0,170.0,1151.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,07689527272,,Júlia Costa,josuemelo@example.net,31 2462-9831
3715.0,1151.0,1.0,300.0,1151.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,34590749220,,Marcos Vinicius Rezende,eabreu@example.org,+55 (061) 2898-5329
3716.0,245.0,2.0,780.0,1149.0,9,1,9,6,201.0-363.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Recentes Alto Valor,52447308272,,Isabela da Luz,arthuraragao@example.com,21 2277-9277
3719.0,1150.0,1.0,250.0,1150.0,4,1,3,6,1111.0-1248.0,1.0-2.0,230.0-270.0,1069.0-1179.4,Inativos,05247476280,,Rafaela Mendes,lpereira@example.com,41 2042-3039
3720.0,1150.0,1.0,780.0,1150.0,4,1,9,6,1111.0-1248.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,03710873258,,Kamilly Martins,da-cruzjulia@example.com,31 9155 0801
3721.0,1147.0,1.0,430.0,1147.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,94269467215,,Lívia Teixeira,albuquerquemarcela@example.org,+55 (084) 6382-7189
3722.0,974.0,4.0,2420.0,1150.0,6,2,10,6,812.0-995.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,02659664420,,Yuri Ramos,xda-mata@example.com,+55 21 6970-0328
3723.0,1149.0,1.0,350.0,1149.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,68383673272,,Lucca Aparecida,enunes@example.net,21 0419-6211
3724.0,1148.0,1.0,415.0,1148.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,27314947864,,Júlia Araújo,luccapinto@example.net,0800-336-3126
3726.0,1149.0,1.0,200.0,1149.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,02087109222,,Beatriz Pacheco,moreiraemanuelly@example.com,+55 (081) 6262-8334
3727.0,1142.0,1.0,670.0,1142.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,18711820268,,Ayla Oliveira,rodriguesasafe@example.com,(011) 2088-1906
3729.0,956.0,3.0,1360.0,1143.0,6,2,10,6,812.0-995.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,59037709249,,Melissa Lima,jadecampos@example.net,+55 21 1626-6666
3730.0,1148.0,1.0,280.0,1148.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,73117374272,,Dra. Luísa Rios,mariane91@example.org,+55 (071) 4559 9401
3731.0,1148.0,1.0,435.0,1148.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,85352187268,,Francisco Gomes,oleao@example.org,+55 (084) 8256-9189
3732.0,1148.0,1.0,200.0,1148.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,61525529234,,Felipe Campos,casa-grandeana-cecilia@example.net,+55 11 0973 7869
3733.0,1039.0,2.0,570.0,1142.0,5,1,7,6,995.0-1111.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,03065348861,,Lavínia Barbosa,nicolepimenta@example.com,+55 84 9106 0619
3735.0,215.0,2.0,1150.0,1147.0,9,1,9,6,201.0-363.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Recentes Alto Valor,65388666204,,Davi Lucas Guerra,dcampos@example.org,+55 81 0088-0315
3736.0,1147.0,1.0,250.0,1147.0,4,1,3,6,1111.0-1248.0,1.0-2.0,230.0-270.0,1069.0-1179.4,Inativos,01265611254,,Clara Novais,moreirabenicio@example.com,+55 81 5198 8029
3737.0,1078.0,2.0,1495.0,1146.0,5,1,10,6,995.0-1111.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Inativos,45216290249,,Dom da Mota,pedro-henrique89@example.com,(051) 7711 3008
3738.0,1146.0,1.0,215.0,1146.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,03807779248,,Dr. Raul Duarte,azevedovitor-gabriel@example.org,+55 (031) 4179-2578
3739.0,1142.0,1.0,280.0,1142.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,73656488215,,Maria Alice Costa,beatriz63@example.org,(011) 5212-8387
3740.0,1146.0,1.0,364.0,1146.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,02113949202,,Ana Lívia Ramos,luiz-miguel97@example.org,+55 (011) 2260 5487
3741.0,1144.0,1.0,780.0,1144.0,4,1,9,6,1111.0-1248.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,34721371268,,Mariane das Neves,brendasales@example.com,+55 51 5627 7858
3743.0,933.0,2.0,280.0,1144.0,6,1,4,6,812.0-995.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,78564590263,,Arthur Gabriel Gomes,mendoncaolivia@example.org,31 4365-9037
3745.0,1143.0,1.0,220.0,1143.0,4,1,2,6,1111.0-1248.0,1.0-2.0,180.0-230.0,1069.0-1179.4,Inativos,88881180715,,Sra. Manuella Ribeiro,pedro-henriquemoura@example.org,0800-626-2766
3746.0,1143.0,1.0,300.0,1143.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,03580812467,,Vitória Santos,cardosovinicius@example.net,+55 71 0323-1583
3747.0,1143.0,1.0,700.0,1143.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,64368629272,,Aurora Montenegro,pintomariah@example.net,(041) 9398-1043
3748.0,1143.0,1.0,280.0,1143.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,94093040249,,Ísis Pastor,gomesmarcelo@example.org,(041) 8327 9637
3749.0,1057.0,3.0,1634.9,1141.0,5,2,10,6,995.0-1111.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,00351487212,,Calebe Cassiano,fda-cruz@example.net,(011) 9009 1683
3751.0,1142.0,1.0,400.0,1142.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,33710562287,,Júlia Mendonça,albuquerquemaria-liz@example.com,+55 (081) 4238-2862
3753.0,240.0,2.0,730.0,1140.0,9,1,8,6,201.0-363.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Recentes Alto Valor,03302390238,,Théo Cavalcanti,portopietro@example.net,+55 81 7737-6799
3756.0,1140.0,1.0,280.0,1140.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,67764770272,,Mathias Viana,anthony-gabrielvargas@example.net,+55 (031) 5729 2032
3758.0,1139.0,1.0,330.0,1139.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,82696217220,,Ísis Gomes,cirinohenry@example.com,(011) 2721 7030
3759.0,978.0,2.0,605.0,1139.0,6,1,8,6,812.0-995.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,71205640215,,Lunna Novaes,jesusbrenda@example.net,61 2211-7123
3760.0,1139.0,1.0,400.0,1139.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,97621064234,,Ana Liz Aragão,vitorazevedo@example.org,(071) 1771 7740
3762.0,1137.0,1.0,140.0,1137.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,02404963295,,Valentim Guerra,joaquim56@example.com,(071) 7070-6228
3763.0,1137.0,1.0,850.0,1137.0,4,1,9,6,1111.0-1248.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,84071060204,,Theo Rezende,vinicius02@example.net,+55 84 7471-3975
3764.0,1081.0,1.0,150.0,1081.0,5,1,1,6,995.0-1111.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,60035439220,,Milena Ferreira,oalbuquerque@example.com,+55 (081) 8074 2535
3766.0,1136.0,1.0,165.0,1136.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,39094442884,,Melissa Pires,lunanogueira@example.org,0900 630 2205
3768.0,1135.0,1.0,165.0,1135.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,01140847260,,Daniel Moura,vitor-gabriel10@example.com,(041) 6697 0197
3771.0,1135.0,1.0,180.0,1135.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,03388245290,,Arthur Miguel Siqueira,calebearaujo@example.org,+55 84 5448-4184
3772.0,1134.0,1.0,330.0,1134.0,4,1,5,6,1111.0-1248.0,1.0-2.0,310.0-380.0,1069.0-1179.4,Inativos,01701352257,,Oliver Pastor,xda-paz@example.org,+55 21 7363 7524
3773.0,1092.0,2.0,1110.0,1134.0,5,1,9,6,995.0-1111.0,1.0-2.0,750.0-1155.0,1069.0-1179.4,Inativos,66975808287,,Vitória Fogaça,isabellymoreira@example.net,(071) 6557 5984
3774.0,1134.0,1.0,410.0,1134.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,67740685291,,Camila Pereira,davi-miguelfonseca@example.org,41 5185 5035
3775.0,715.0,3.0,900.0,1134.0,7,2,9,6,572.6-812.0,2.0-23.0,750.0-1155.0,1069.0-1179.4,Sumidos,31504086287,,João Miguel Castro,vargasmiguel@example.com,(084) 7384-7211
3777.0,1132.0,1.0,300.0,1132.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,00365853275,,Sr. Davi Lucca Costa,thalesviana@example.org,(041) 6096 7130
3779.0,1132.0,1.0,150.0,1132.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,25540646878,,Larissa Fonseca,caio81@example.com,0800-856-3909
3780.0,1130.0,1.0,480.0,1130.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,84445149268,,Ana Julia da Rosa,jguerra@example.com,+55 (084) 8515-4802
3781.0,1130.0,1.0,290.0,1130.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,01997269228,,Sr. Calebe Sousa,xsantos@example.org,51 5442 7491
3782.0,1129.0,1.0,450.0,1129.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,02987526202,,Breno Peixoto,ana-livialopes@example.net,31 1529 5205
3783.0,1122.0,1.0,120.0,1122.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,74035401234,,Asafe Souza,qduarte@example.com,(031) 7338 2733
3784.0,56.0,2.0,1930.0,1129.0,10,1,10,6,0.0-201.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Recentes Alto Valor,16612026839,,Isadora da Cunha,maria-clara96@example.com,+55 41 2473-8536
3785.0,1129.0,1.0,270.0,1129.0,4,1,3,6,1111.0-1248.0,1.0-2.0,230.0-270.0,1069.0-1179.4,Inativos,03056053218,,Matheus Freitas,joao-gabriel75@example.org,(084) 7315-4625
3786.0,1128.0,1.0,490.0,1128.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,63814935268,,Melina Siqueira,esampaio@example.org,0800 935 4220
3787.0,1129.0,1.0,500.0,1129.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,34629181253,,Evelyn Caldeira,clarice62@example.com,+55 41 7060 7207
3788.0,1129.0,1.0,400.0,1129.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,03071590270,,Alexia Moreira,da-conceicaoheloisa@example.net,+55 (081) 2481 1184
3789.0,1129.0,1.0,650.0,1129.0,4,1,8,6,1111.0-1248.0,1.0-2.0,580.0-750.0,1069.0-1179.4,Inativos,02755377224,,Manuella da Conceição,aurora51@example.com,41 6327 0353
3791.0,860.0,2.0,799.0,1030.0,6,1,9,5,812.0-995.0,1.0-2.0,750.0-1155.0,938.0-1069.0,Inativos,00592723259,,Luiz Felipe Andrade,nicoleda-paz@example.com,41 7733 2705
3792.0,1128.0,1.0,480.0,1128.0,4,1,7,6,1111.0-1248.0,1.0-2.0,450.0-580.0,1069.0-1179.4,Inativos,61334707200,,João Pedro da Rocha,benjamimcorreia@example.com,0500-749-7574
3793.0,1128.0,1.0,280.0,1128.0,4,1,4,6,1111.0-1248.0,1.0-2.0,270.0-310.0,1069.0-1179.4,Inativos,03436807265,,Antônio Rezende,cunhajuliana@example.net,0900 353 4007
3794.0,1128.0,1.0,4500.0,1128.0,4,1,10,6,1111.0-1248.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Inativos,03375157274,,Alice Cavalcante,renanmartins@example.org,+55 61 4310 9268
3795.0,1122.0,1.0,5500.0,1122.0,4,1,10,6,1111.0-1248.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Inativos,41762835215,,João Miguel Casa Grande,maria-alicevieira@example.org,84 3694 5849
3797.0,1125.0,1.0,165.0,1125.0,4,1,1,6,1111.0-1248.0,1.0-2.0,0.0-180.0,1069.0-1179.4,Inativos,69333823204,,Aurora Almeida,maria-helenateixeira@example.org,81 5572 6132
3798.0,1119.0,1.0,450.0,1119.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,70243146213,,Bruna Ramos,pmontenegro@example.org,(084) 8897-6642
3799.0,958.0,5.0,1560.0,1126.0,6,2,10,6,812.0-995.0,2.0-23.0,1155.0-15000.0,1069.0-1179.4,Inativos,16136373220,,Leandro Cavalcanti,ufonseca@example.org,+55 (041) 7762-3294
3800.0,1126.0,1.0,400.0,1126.0,4,1,6,6,1111.0-1248.0,1.0-2.0,380.0-450.0,1069.0-1179.4,Inativos,62420062272,,Luiz Henrique da Luz,gustavo-henriqueazevedo@example.com,0800 965 9229
3802.0,1125.0,1.0,1500.0,1125.0,4,1,10,6,1111.0-1248.0,1.0-2.0,1155.0-15000.0,1069.0-1179.4,Inativos,97158801268,,Noah Cassiano,luiz-otavioguerra@example.org,41 0327 4288
